Customer_ID,Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Tenure_Months,Credit_Limit,Credit_Score,Avg_Utilization_Ratio,Revolving_Balance,Avg_Open_To_Buy,Total_Spend_12m,Avg_Transaction_Amount,Total_Trans_Count_12m,Months_Inactive_12m,Contacts_Count_12m,Num_Products,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Payment_Ratio,Late_Payments_12m,Digital_Engagement_Score,Reward_Points_Balance,Travel_Spend_Pct,Dining_Spend_Pct,Intl_Spend_Pct,Cashback_Redeemed_12m,NPS_Score,Mobile_App_Logins_12m,Paperless_Billing,Autopay_Enrolled,Join_Date,Churn
AMEX0142954,62,M,Some College,Married,$60K-$80K,Blue,287,4304.96,566,0.0661,255.76,4049.2,313.97,6.98,45,0,4,4,0.6577,1.8098,0.7846,0,60.37,484059,0.0889,0.3246,0.17,974.28,7,86,1,1,2023-03-15,1
AMEX0142955,36,F,High School,Married,$40K-$60K,Platinum,17,48774.54,776,0.3327,6434.66,42339.88,11939.11,87.15,137,2,2,2,1.2051,1.0217,0.958,2,37.99,47998,0.4389,0.3259,0.2898,724.13,1,342,0,0,2025-01-22,0
AMEX0142956,47,M,Post-Graduate,Married,$40K-$60K,Gold,220,37172.45,359,0.052,1111.25,36061.2,1054.87,21.98,48,3,2,3,1.6786,0.6514,0.4006,1,67.43,17498,0.0925,0.1432,0.2865,585.17,8,253,0,0,2009-02-27,1
AMEX0142957,73,F,High School,Married,$80K-$120K,Green,187,10045.19,810,0.1481,1014.73,9030.46,1862.78,24.51,76,1,0,2,1.5242,1.0914,0.5341,0,39.65,185451,0.1659,0.3851,0.107,874.17,5,79,1,1,2012-01-04,0
AMEX0142958,51,F,Post-Graduate,Single,$60K-$80K,Centurion,57,67542.04,797,0.3852,4722.96,62819.08,15065.65,83.24,181,0,1,1,0.7415,1.3075,0.7842,0,90.75,9639,0.3067,0.2194,0.172,299.06,0,2,1,1,2020-09-01,1
AMEX0142959,50,F,Some College,Married,$60K-$80K,Green,180,11361.03,495,0.7032,1353.34,10007.69,8929.87,46.03,194,6,1,3,1.5393,1.387,0.5063,0,56.47,416118,0.2755,0.3771,0.2412,863.93,10,219,1,0,2014-05-19,0
AMEX0142960,24,F,Some College,Married,$60K-$80K,Green,251,6136.02,659,0.5028,341.0,5795.02,3765.97,20.58,183,4,3,3,0.7517,0.8242,0.6248,0,72.26,227103,0.0879,0.1747,0.0705,867.2,7,309,1,1,2022-03-12,0
AMEX0142961,22,F,High School,Single,$40K-$60K,Blue,90,3011.58,809,0.7325,1782.06,1229.52,1788.67,21.29,84,0,1,4,0.6952,1.2634,0.7556,1,70.26,146462,0.3046,0.1022,0.2701,319.34,7,249,0,1,2002-08-03,0
AMEX0142962,27,F,Uneducated,Divorced,$40K-$60K,Gold,211,21678.25,810,0.387,7068.83,14609.42,7366.48,86.66,85,2,2,4,1.4532,0.5741,0.7102,4,32.83,144823,0.2379,0.2695,0.0672,370.79,2,248,1,0,2018-01-23,0
AMEX0142963,54,F,Some College,Divorced,$60K-$80K,Platinum,8,69401.25,446,0.5231,7345.66,62055.59,28312.98,28312.98,1,0,3,2,1.5691,0.9195,0.6358,2,44.41,312195,0.1707,0.3298,0.1398,712.24,7,310,1,0,2001-05-23,0
AMEX0142964,39,F,Post-Graduate,Divorced,Less than $40K,Centurion,110,157417.55,340,0.1348,9546.75,147870.8,10779.93,189.12,57,0,1,2,1.1479,1.9092,0.6933,0,96.19,396481,0.1086,0.3715,0.0728,720.07,3,48,1,0,2021-09-17,0
AMEX0142965,72,F,High School,Single,$60K-$80K,Platinum,187,42038.06,523,0.4776,14783.95,27254.11,28191.74,162.02,174,3,3,4,1.4529,1.9987,0.772,4,34.54,1673,0.3011,0.0437,0.279,522.94,5,45,1,0,2002-05-25,1
AMEX0142966,23,F,Graduate,Married,$60K-$80K,Platinum,235,38809.28,667,0.4227,3580.09,35229.19,11771.33,81.75,144,0,1,1,1.1364,1.2113,0.6813,0,66.14,485650,0.3182,0.2397,0.2252,630.01,7,54,0,0,2003-08-05,1
AMEX0142967,37,M,Graduate,Married,Less than $40K,Green,101,18612.79,487,0.1118,696.57,17916.22,1154.65,7.4,156,0,4,1,1.5672,1.0617,0.9053,2,33.31,294080,0.4969,0.0412,0.1233,494.24,8,69,1,0,2017-04-22,0
AMEX0142968,76,M,Post-Graduate,Divorced,$80K-$120K,Centurion,16,110086.28,540,0.5162,41486.1,68600.18,54015.44,295.17,183,0,3,4,1.4331,0.6557,0.7291,4,61.15,493086,0.1245,0.2483,0.0109,673.92,9,17,1,1,2023-02-14,0
AMEX0142969,48,F,Some College,Single,Less than $40K,Platinum,207,81849.99,437,0.2991,13101.56,68748.43,23290.91,133.86,174,6,0,4,1.1768,1.8215,0.7544,4,69.57,27606,0.4835,0.0632,0.1549,829.47,9,290,0,1,2007-10-12,0
AMEX0142970,55,M,Graduate,Married,$120K+,Gold,97,49659.3,380,0.6277,11195.53,38463.77,44964.91,374.71,120,0,0,3,1.9424,1.1848,0.9683,2,31.77,341430,0.2408,0.0076,0.0542,653.19,2,160,1,1,2004-02-07,0
AMEX0142971,39,M,Some College,Single,$40K-$60K,Blue,241,8672.17,841,0.54,2585.52,6086.65,4970.31,37.65,132,0,0,1,0.6912,1.2293,0.7239,0,64.54,97494,0.2509,0.3566,0.1643,269.34,7,195,1,1,2018-06-09,0
AMEX0142972,59,F,Some College,Single,$40K-$60K,Gold,118,19899.72,563,0.2639,1010.22,18889.5,2987.75,15.17,197,0,1,1,1.977,1.2145,0.8762,0,71.86,351114,0.0245,0.2433,0.1766,5.28,8,45,1,1,2023-12-06,0
AMEX0142973,22,M,Graduate,Married,Less than $40K,Blue,223,6412.31,508,0.3084,1214.69,5197.62,1916.2,10.77,178,4,0,3,1.0214,1.8003,0.7782,1,56.89,463247,0.1354,0.1524,0.2329,493.51,3,305,0,1,2025-07-06,0
AMEX0142974,58,F,Some College,Single,$40K-$60K,Blue,145,9773.66,319,0.4118,3416.21,6357.45,3035.28,15.41,197,1,2,3,1.1856,1.2516,0.5715,0,63.97,478119,0.2654,0.0271,0.2609,43.03,8,13,0,0,2001-11-18,1
AMEX0142975,30,M,Uneducated,Married,$60K-$80K,Green,108,19596.68,395,0.168,1568.58,18028.1,4753.0,190.12,25,1,3,4,0.5192,1.0174,0.6783,1,74.06,112301,0.4589,0.2435,0.2328,264.12,5,299,1,1,2002-03-11,0
AMEX0142976,79,F,Graduate,Divorced,$40K-$60K,Platinum,37,42581.24,656,0.0539,436.39,42144.85,2346.07,51.0,46,1,2,1,1.2043,1.2409,0.3599,0,34.22,246938,0.4845,0.2571,0.2338,625.97,6,192,1,1,2005-11-21,0
AMEX0142977,38,F,Post-Graduate,Divorced,$40K-$60K,Green,108,18283.83,547,0.4791,5608.78,12675.05,6967.67,116.13,60,5,0,2,1.5918,0.6719,0.6327,0,64.83,84522,0.4126,0.2602,0.1283,534.11,3,77,1,1,2024-08-08,0
AMEX0142978,50,F,Uneducated,Married,$60K-$80K,Blue,198,9469.1,346,0.295,948.39,8520.71,3008.38,3008.38,1,0,1,2,0.9597,0.6962,0.9277,0,70.43,156689,0.1715,0.0231,0.2016,416.71,1,175,1,1,2015-07-23,0
AMEX0142979,68,F,Graduate,Married,Less than $40K,Green,215,13713.97,454,0.2743,1701.9,12012.07,3840.16,54.09,71,1,0,4,1.3482,1.8288,0.5535,0,81.26,449960,0.0246,0.0537,0.1961,18.96,2,75,1,1,2008-01-28,1
AMEX0142980,32,M,Graduate,Married,$80K-$120K,Green,296,12956.18,310,0.3112,3381.04,9575.14,4524.05,65.57,69,4,2,4,0.8335,1.3447,0.7723,0,63.26,456107,0.2377,0.1065,0.2099,64.0,4,249,0,1,2009-12-10,1
AMEX0142981,74,F,Post-Graduate,Married,$40K-$60K,Blue,38,5180.35,511,0.4488,1796.26,3384.09,2091.1,15.96,131,0,3,4,1.1236,1.8055,0.9652,1,84.37,292891,0.1315,0.1905,0.0165,245.84,10,244,0,0,2003-11-05,0
AMEX0142982,60,F,Post-Graduate,Single,$80K-$120K,Centurion,204,79376.95,416,0.4433,26252.67,53124.28,42513.9,1518.35,28,0,0,1,1.5533,1.3816,0.5938,0,42.75,489701,0.3553,0.3848,0.1867,855.46,7,225,0,1,2015-02-14,0
AMEX0142983,70,M,Post-Graduate,Married,Less than $40K,Green,107,12140.92,462,0.2022,582.97,11557.95,3370.32,210.65,16,1,0,3,0.9729,1.3905,0.8492,0,60.53,98230,0.054,0.242,0.1283,161.95,0,204,1,0,2006-03-08,0
AMEX0142984,47,M,Graduate,Single,Less than $40K,Green,75,19207.3,623,0.2155,753.56,18453.74,4156.18,40.35,103,1,1,2,1.4299,1.0003,0.7738,0,73.29,367474,0.2482,0.3666,0.254,498.5,10,333,1,1,2002-03-06,1
AMEX0142985,49,F,Uneducated,Married,$40K-$60K,Gold,257,37602.02,701,0.0364,475.55,37126.47,2021.22,18.89,107,2,2,2,0.9974,1.3086,0.931,2,79.94,149360,0.1954,0.0949,0.1717,120.34,3,167,1,0,2023-11-17,0
AMEX0142986,56,M,Some College,Divorced,$40K-$60K,Platinum,55,81978.88,349,0.1519,10028.77,71950.11,12228.84,69.09,177,0,1,4,1.2092,0.6724,0.7871,0,68.36,421360,0.2524,0.1623,0.2299,197.92,6,267,0,1,2004-01-31,0
AMEX0142987,66,M,Uneducated,Married,Less than $40K,Centurion,117,182845.84,317,0.1841,21020.97,161824.87,38270.88,213.8,179,3,1,2,0.8906,1.7442,0.6585,0,61.75,271564,0.2437,0.0567,0.0141,993.81,0,184,1,0,2018-09-21,0
AMEX0142988,76,M,High School,Unknown,$60K-$80K,Blue,220,2857.56,694,0.1535,100.25,2757.31,276.52,2.68,103,3,4,1,1.96,0.5484,0.8254,0,75.07,218680,0.2242,0.2082,0.0316,113.51,7,231,1,0,2026-03-24,1
AMEX0142989,22,M,High School,Single,$60K-$80K,Blue,167,3506.89,716,0.3585,906.39,2600.5,1561.01,14.19,110,1,0,2,1.7863,1.197,0.7838,0,55.76,181161,0.2112,0.1476,0.1928,645.43,7,124,1,0,2025-01-02,0
AMEX0142990,47,M,Graduate,Married,$120K+,Blue,23,9878.76,442,0.4739,4109.52,5769.24,4520.53,34.25,132,4,0,2,1.2961,0.6328,0.5171,0,68.02,470064,0.2033,0.3873,0.1324,936.84,9,313,0,1,2017-01-27,1
AMEX0142991,61,F,Post-Graduate,Married,$80K-$120K,Blue,270,7678.53,311,0.5912,4040.25,3638.28,3097.3,154.87,20,3,5,2,0.6813,0.9285,0.5339,0,53.07,180155,0.3513,0.362,0.1259,995.42,7,120,1,1,2019-07-10,0
AMEX0142992,57,F,Some College,Single,$80K-$120K,Green,65,5089.26,393,0.319,978.54,4110.72,1591.54,14.34,111,3,0,2,1.7792,1.0483,0.9102,0,42.01,435556,0.3184,0.3335,0.1214,516.39,10,185,0,0,2022-10-03,1
AMEX0142993,60,F,Some College,Married,Less than $40K,Centurion,183,57406.82,359,0.1769,6896.12,50510.7,5144.64,29.91,172,2,2,2,1.2023,1.4291,0.901,0,67.11,214387,0.0798,0.2222,0.0762,127.39,3,78,0,1,2012-09-23,0
AMEX0142994,75,M,Some College,Married,$60K-$80K,Green,194,7636.12,704,0.1833,910.78,6725.34,1541.12,102.74,15,4,1,3,1.642,0.6583,0.7955,0,85.44,371719,0.2366,0.2973,0.067,347.68,6,30,1,0,2018-10-02,1
AMEX0142995,50,F,Some College,Married,$40K-$60K,Gold,195,39125.25,379,0.3055,8846.29,30278.96,17389.33,102.29,170,3,1,1,0.6153,1.3725,0.6194,0,65.42,117765,0.4404,0.3771,0.1545,553.32,6,347,1,1,2017-07-23,0
AMEX0142996,54,F,Some College,Divorced,$60K-$80K,Green,172,5686.69,811,0.1389,323.45,5363.24,1056.14,12.14,87,2,2,3,1.5582,0.8384,0.8786,1,69.82,341304,0.2055,0.3821,0.29,138.11,8,91,1,0,2008-05-29,0
AMEX0142997,24,F,High School,Married,$40K-$60K,Blue,64,9271.1,596,0.469,2683.12,6587.98,5748.32,33.42,172,1,4,2,0.7899,0.9524,0.9127,3,65.13,76455,0.4706,0.1043,0.1124,295.06,9,363,0,1,2010-03-04,0
AMEX0142998,77,M,Uneducated,Married,$60K-$80K,Platinum,267,48410.88,409,0.714,16603.66,31807.22,50850.38,1955.78,26,0,0,4,0.5274,1.6013,0.7239,0,48.37,136504,0.1578,0.268,0.2311,81.09,10,102,0,1,2015-02-11,0
AMEX0142999,78,F,Some College,Divorced,$60K-$80K,Blue,278,5955.75,613,0.3294,480.43,5475.32,1441.07,9.24,156,3,0,2,1.8767,0.6602,0.9186,0,54.81,355904,0.0412,0.2052,0.0132,172.62,8,246,0,0,2014-01-22,1
AMEX0143000,39,F,High School,Married,Less than $40K,Blue,263,2629.83,711,0.173,256.92,2372.91,252.15,1.46,173,5,2,2,1.7042,0.5783,0.4499,1,31.32,303519,0.4371,0.2954,0.0728,186.08,0,42,0,0,2018-12-28,1
AMEX0143001,42,F,Graduate,Divorced,$80K-$120K,Green,15,15430.47,702,0.2305,1292.37,14138.1,2167.9,12.32,176,0,0,1,1.0576,1.9472,0.5624,3,48.39,265343,0.0822,0.1272,0.0935,216.7,10,125,1,1,2022-04-17,0
AMEX0143002,50,F,Post-Graduate,Single,$40K-$60K,Centurion,28,102329.37,679,0.1698,2311.72,100017.65,25651.82,1710.12,15,1,1,2,1.2356,0.8026,0.7581,0,90.99,477202,0.397,0.1974,0.2334,721.81,0,300,1,1,2017-03-25,0
AMEX0143003,36,F,High School,Married,Less than $40K,Gold,256,42921.64,650,0.2251,7638.7,35282.94,9468.83,110.1,86,2,0,1,0.8554,1.7247,0.8818,1,58.32,409934,0.4796,0.2012,0.1042,677.44,0,250,1,1,2023-04-03,0
AMEX0143004,50,M,High School,Married,$40K-$60K,Platinum,109,28933.27,349,0.2616,4860.56,24072.71,5902.1,60.85,97,2,1,1,1.8056,1.6303,0.7987,0,35.78,22293,0.0742,0.347,0.0689,227.41,8,287,0,1,2004-10-04,0
AMEX0143005,42,F,Graduate,Single,$80K-$120K,Green,150,17573.03,435,0.0457,520.23,17052.8,913.58,9.32,98,0,3,3,1.1139,1.0781,0.8951,2,62.27,112684,0.1955,0.3321,0.0047,75.94,6,157,1,0,2021-07-20,0
AMEX0143006,30,F,Some College,Married,$40K-$60K,Blue,56,7582.82,464,0.0327,25.03,7557.79,134.69,0.91,148,3,0,1,0.649,1.753,0.7941,1,53.49,389727,0.2273,0.3059,0.1204,529.2,7,66,1,0,2017-07-22,0
AMEX0143007,36,F,Graduate,Single,$80K-$120K,Green,145,8715.03,790,0.3679,2000.37,6714.66,1894.18,41.18,46,0,1,1,0.8172,1.855,0.8848,1,60.54,25107,0.3961,0.1118,0.1406,117.28,10,286,1,1,2004-03-14,0
AMEX0143008,26,F,Some College,Single,$60K-$80K,Blue,188,5663.3,450,0.4781,573.54,5089.76,3173.55,19.71,161,3,1,2,0.6457,1.3712,0.8629,0,64.62,179216,0.221,0.2246,0.0421,410.16,4,249,1,1,2005-02-01,0
AMEX0143009,45,M,Post-Graduate,Married,$60K-$80K,Gold,230,16245.47,842,0.3485,2140.99,14104.48,4795.02,37.17,129,2,0,2,1.6506,1.6371,0.8289,0,52.3,365099,0.45,0.139,0.2267,930.22,8,297,1,1,2001-07-02,0
AMEX0143010,36,M,Post-Graduate,Divorced,$40K-$60K,Gold,281,31956.92,549,0.0688,395.63,31561.29,2781.14,54.53,51,2,3,3,0.8479,1.7173,0.6853,0,84.44,284611,0.0741,0.0448,0.1763,506.03,9,280,1,0,2009-12-23,0
AMEX0143011,79,F,Some College,Married,$80K-$120K,Gold,126,40147.6,500,0.3668,7427.51,32720.09,8402.57,155.6,54,4,0,2,0.7783,1.2619,0.8672,0,64.89,242961,0.2383,0.2408,0.2161,485.84,7,350,1,1,2015-11-28,1
AMEX0143012,64,M,Graduate,Married,$120K+,Platinum,33,43044.27,520,0.3315,11996.68,31047.59,21175.65,572.31,37,1,0,1,1.379,1.9654,0.4603,0,78.79,367705,0.0665,0.1696,0.2335,747.98,0,69,0,1,2014-12-18,0
AMEX0143013,57,M,Some College,Married,$60K-$80K,Blue,117,7080.09,767,0.3521,599.95,6480.14,1870.31,16.55,113,2,2,3,1.1965,1.917,0.3232,1,39.71,41520,0.4931,0.3819,0.0138,571.29,10,38,1,1,2017-12-09,0
AMEX0143014,50,M,Graduate,Married,$60K-$80K,Platinum,166,61854.46,493,0.5632,13283.35,48571.11,22388.76,22388.76,1,1,3,2,1.5179,0.6686,0.7134,2,93.47,195538,0.4631,0.3486,0.0257,908.65,5,259,1,1,2022-02-06,0
AMEX0143015,28,F,Some College,Single,$60K-$80K,Green,227,7333.68,407,0.1066,647.95,6685.73,934.35,8.12,115,4,1,2,0.918,0.5527,0.6377,1,30.89,132882,0.1847,0.1241,0.1849,74.87,9,105,1,1,2002-12-27,0
AMEX0143016,39,F,Graduate,Single,$80K-$120K,Blue,262,9749.54,436,0.2833,419.39,9330.15,3167.76,186.34,17,1,0,3,0.6013,1.9174,0.4438,1,78.31,186621,0.0695,0.148,0.1813,24.29,7,102,1,1,2005-07-28,1
AMEX0143017,27,F,Some College,Single,$60K-$80K,Green,211,6848.81,609,0.2515,482.16,6366.65,1812.68,453.17,4,5,1,3,0.9682,1.5174,0.9221,0,61.68,204498,0.3191,0.0306,0.0481,586.57,1,331,0,0,2006-12-05,1
AMEX0143018,27,M,Graduate,Single,$40K-$60K,Gold,216,20542.36,680,0.2903,3527.89,17014.47,3674.97,19.34,190,3,0,4,0.8164,1.7331,0.7814,1,47.75,393902,0.0279,0.288,0.0062,276.6,3,346,1,1,2013-02-14,0
AMEX0143019,28,M,High School,Divorced,$60K-$80K,Blue,182,6388.28,351,0.243,1243.89,5144.39,1276.96,10.73,119,2,0,2,1.2565,1.4154,0.8799,0,19.69,277789,0.3199,0.3367,0.0452,415.93,6,347,1,1,2007-03-14,0
AMEX0143020,37,M,Some College,Divorced,$80K-$120K,Blue,273,3397.99,593,0.0655,136.83,3261.16,321.7,3.61,89,0,0,4,0.6739,1.9085,0.4573,0,56.51,443352,0.0364,0.3764,0.1418,973.91,7,308,1,0,2022-12-20,0
AMEX0143021,55,F,Uneducated,Married,Less than $40K,Centurion,213,82777.86,578,0.1886,6521.25,76256.61,22741.12,162.44,140,0,2,1,0.5707,1.5705,0.8705,3,52.72,487475,0.068,0.0651,0.0876,33.23,8,251,0,0,2004-08-13,1
AMEX0143022,56,M,Some College,Single,$40K-$60K,Gold,88,14756.64,531,0.2405,1467.86,13288.78,4252.3,39.37,108,0,0,3,1.2659,1.6562,0.9224,3,73.77,772,0.1503,0.3513,0.0125,401.12,8,74,0,1,2014-08-11,0
AMEX0143023,54,F,Post-Graduate,Married,$40K-$60K,Green,245,15548.32,626,0.2447,1249.8,14298.52,4611.77,25.06,184,1,1,3,0.5238,1.6272,0.763,3,87.7,63946,0.2047,0.2849,0.1516,727.78,6,266,0,1,2013-01-31,0
AMEX0143024,38,F,Post-Graduate,Single,$40K-$60K,Green,159,11187.22,766,0.2805,954.89,10232.33,3992.51,49.29,81,2,1,3,0.513,0.7481,0.9215,4,84.31,175931,0.4645,0.2965,0.1511,643.39,3,210,1,0,2018-03-26,0
AMEX0143025,64,F,High School,Single,$40K-$60K,Gold,181,13557.48,511,0.113,171.97,13385.51,1074.79,20.67,52,0,1,4,1.398,0.8951,0.8035,0,82.67,280740,0.3308,0.0779,0.1841,255.31,5,324,1,0,2012-08-15,0
AMEX0143026,45,F,Post-Graduate,Single,$40K-$60K,Green,53,19369.95,491,0.1288,984.03,18385.92,2164.4,24.32,89,1,0,5,1.2106,1.3318,0.8336,1,83.84,424259,0.2095,0.0789,0.0541,818.0,4,69,0,0,2014-10-19,0
AMEX0143027,61,F,Post-Graduate,Unknown,Less than $40K,Centurion,16,138873.17,476,0.2558,30460.39,108412.78,44984.18,340.79,132,1,0,2,1.1759,1.8519,0.4708,0,38.96,373832,0.1611,0.0978,0.2351,992.98,4,141,1,1,2019-07-09,0
AMEX0143028,68,M,Uneducated,Married,$60K-$80K,Green,188,11916.83,582,0.1663,1440.45,10476.38,2304.53,16.34,141,2,2,1,1.0705,1.5432,0.5929,0,13.99,277764,0.2558,0.3889,0.2589,770.25,7,245,1,0,2022-05-15,0
AMEX0143029,43,F,Graduate,Divorced,$60K-$80K,Green,156,10639.05,750,0.533,4558.86,6080.19,7016.22,334.11,21,0,0,2,1.6007,0.6614,0.7274,0,64.97,183728,0.0534,0.2112,0.2103,824.91,7,224,0,1,2022-03-31,1
AMEX0143030,62,F,Some College,Single,$120K+,Blue,124,6077.51,666,0.0045,16.23,6061.28,32.76,0.17,198,0,0,2,1.264,1.1898,0.6951,1,73.68,222729,0.1788,0.1953,0.1875,228.54,6,120,1,0,2021-08-09,0
AMEX0143031,52,F,Some College,Married,Less than $40K,Platinum,280,86806.42,732,0.2242,9046.21,77760.21,25988.94,633.88,41,6,0,4,0.5735,1.8024,0.682,0,64.92,360742,0.2137,0.1359,0.0687,486.63,4,331,1,1,2018-04-30,0
AMEX0143032,64,F,High School,Married,$80K-$120K,Blue,171,9782.15,376,0.3277,2346.45,7435.7,3961.18,40.84,97,4,0,3,1.5272,1.7774,0.4043,3,43.3,375765,0.0852,0.1005,0.062,107.1,9,169,1,0,2001-07-19,0
AMEX0143033,73,F,Graduate,Unknown,$120K+,Gold,263,13993.91,554,0.0356,51.58,13942.33,321.03,4.12,78,1,2,3,0.9082,1.0385,0.5586,0,70.53,115584,0.0459,0.1692,0.2367,274.32,7,204,0,1,2009-04-03,0
AMEX0143034,78,F,Graduate,Married,$80K-$120K,Blue,80,2544.87,750,0.0845,50.01,2494.86,136.86,2.24,61,3,1,3,0.9511,0.9468,0.8217,1,74.79,318068,0.2443,0.0413,0.1801,259.04,8,152,1,1,2023-12-03,1
AMEX0143035,53,F,Some College,Single,$80K-$120K,Blue,194,4524.25,718,0.4697,1630.91,2893.34,2776.79,27.22,102,1,0,5,1.7799,1.3981,0.8064,0,66.74,305301,0.0749,0.1129,0.0421,115.21,7,242,1,0,2024-06-30,0
AMEX0143036,79,M,Graduate,Married,$60K-$80K,Green,41,16472.45,315,0.1661,788.03,15684.42,3869.05,45.52,85,2,2,1,1.9252,0.5512,0.7553,0,28.03,239853,0.185,0.1352,0.1773,292.86,6,313,1,1,2005-09-12,0
AMEX0143037,66,M,Some College,Married,$120K+,Blue,95,8619.2,786,0.088,418.23,8200.97,481.0,8.91,54,5,0,4,1.2643,1.81,0.9713,2,67.73,43119,0.3821,0.0221,0.055,504.06,7,151,1,0,2022-12-17,1
AMEX0143038,27,F,High School,Single,$40K-$60K,Gold,299,21991.47,316,0.135,1021.3,20970.17,3839.11,76.78,50,1,3,4,1.0697,1.2571,0.9236,2,48.23,214366,0.1372,0.2953,0.1686,97.84,9,251,0,1,2003-11-26,0
AMEX0143039,64,M,Post-Graduate,Divorced,$80K-$120K,Platinum,284,52386.27,757,0.3836,14916.76,37469.51,16416.74,864.04,19,5,3,1,1.3287,0.6639,0.8038,0,59.08,355540,0.2586,0.3365,0.1472,337.43,3,323,0,1,2004-04-09,1
AMEX0143040,44,M,Graduate,Divorced,$120K+,Gold,278,38838.31,377,0.2319,3689.0,35149.31,6499.1,63.72,102,3,1,2,1.0301,1.286,0.5525,3,41.49,234201,0.0177,0.2726,0.2421,174.65,6,214,1,1,2020-12-25,0
AMEX0143041,60,M,Uneducated,Single,$60K-$80K,Blue,298,8661.94,348,0.4691,1637.23,7024.71,5549.92,205.55,27,3,2,4,0.9305,1.5766,0.6179,3,75.44,262613,0.4755,0.1583,0.0214,157.04,3,254,1,0,2024-11-03,1
AMEX0143042,51,M,Post-Graduate,Married,$120K+,Blue,137,8944.0,720,0.1043,759.09,8184.91,540.59,5.88,92,2,1,1,1.4602,1.9474,0.5446,0,29.66,92385,0.4559,0.1393,0.2569,833.07,2,297,0,0,2011-10-06,0
AMEX0143043,34,F,Graduate,Married,$40K-$60K,Gold,233,14074.63,378,0.1595,985.17,13089.46,3032.0,15.87,191,2,2,1,0.7097,1.5787,0.6728,0,65.06,479045,0.0164,0.012,0.1095,93.33,0,195,1,1,2010-02-11,1
AMEX0143044,57,F,High School,Unknown,Less than $40K,Blue,132,7735.14,419,0.0397,186.51,7548.63,187.4,3.41,55,1,1,3,1.5009,1.2755,0.6655,1,83.4,165837,0.3472,0.0277,0.0578,136.38,6,311,1,1,2014-02-23,0
AMEX0143045,59,M,Post-Graduate,Married,$120K+,Platinum,127,71410.57,313,0.2699,2112.18,69298.39,27467.45,199.04,138,0,0,2,0.9897,1.956,0.8422,0,70.74,19911,0.1735,0.197,0.2647,58.87,2,31,1,1,2023-10-07,0
AMEX0143046,22,M,Some College,Married,Less than $40K,Blue,267,7436.26,361,0.1892,551.86,6884.4,1660.08,553.36,3,1,1,1,0.5027,1.1347,0.8744,0,53.77,208426,0.4155,0.2989,0.0882,222.02,6,196,0,1,2023-10-05,1
AMEX0143047,44,F,Post-Graduate,Single,$120K+,Blue,107,7112.61,795,0.7659,1289.95,5822.66,7341.91,71.98,102,0,2,4,1.1416,1.8368,0.7145,2,61.0,72243,0.3493,0.0317,0.0442,531.71,4,306,1,1,2022-07-29,1
AMEX0143048,50,F,Uneducated,Married,$60K-$80K,Blue,25,6705.59,780,0.3275,959.37,5746.22,2775.6,106.75,26,2,3,1,1.1386,1.1093,0.7739,1,96.11,124679,0.2604,0.1602,0.0477,891.96,5,204,1,1,2024-10-09,0
AMEX0143049,50,F,Some College,Divorced,$80K-$120K,Blue,234,6595.49,722,0.1134,480.1,6115.39,673.28,39.6,17,0,0,2,1.1126,1.7757,0.7492,0,32.05,406597,0.131,0.06,0.2315,7.15,8,58,0,0,2024-01-19,0
AMEX0143050,38,F,Uneducated,Single,$80K-$120K,Platinum,178,91485.79,822,0.249,18424.94,73060.85,33833.01,805.55,42,0,2,2,1.8422,0.7892,0.5742,0,82.39,93301,0.1421,0.3715,0.2233,827.64,8,23,1,0,2003-09-15,0
AMEX0143051,56,M,Uneducated,Divorced,$60K-$80K,Green,226,15296.72,808,0.452,2030.49,13266.23,7644.25,57.05,134,3,2,1,1.2471,0.6605,0.8827,1,16.71,218059,0.3168,0.2461,0.034,577.74,9,231,1,1,2008-03-18,0
AMEX0143052,79,M,High School,Divorced,$60K-$80K,Gold,287,37730.48,380,0.177,1767.24,35963.24,5311.88,59.02,90,2,0,4,0.7024,1.4476,0.6601,0,56.72,173008,0.2766,0.2964,0.26,924.7,6,116,0,1,2022-01-19,0
AMEX0143053,29,F,Post-Graduate,Married,Less than $40K,Platinum,110,26157.16,497,0.4816,10863.69,15293.47,11330.4,85.84,132,4,4,2,1.1114,1.578,0.8255,0,75.6,408370,0.2001,0.2094,0.0966,663.6,6,285,1,1,2016-05-08,0
AMEX0143054,34,F,Uneducated,Married,$80K-$120K,Centurion,279,152822.73,658,0.3855,23004.14,129818.59,71618.36,1351.29,53,0,1,5,1.1704,1.2927,0.8517,0,53.27,243145,0.3939,0.2307,0.06,843.77,6,133,1,1,2021-05-13,0
AMEX0143055,57,M,High School,Married,$60K-$80K,Blue,199,8852.04,599,0.4369,1635.83,7216.21,3243.07,44.43,73,6,2,1,1.3043,0.5487,0.9109,1,92.62,179094,0.1027,0.1183,0.1973,650.87,8,272,1,1,2015-03-05,0
AMEX0143056,67,M,Post-Graduate,Married,$60K-$80K,Centurion,60,63516.82,687,0.3038,6922.3,56594.52,20972.22,121.23,173,0,2,2,1.683,1.1663,0.4667,1,41.23,26950,0.205,0.171,0.2948,807.05,6,123,1,1,2024-09-05,0
